Tue Aug 22 15:35:09 2023    output.dat

         146117 function calls (141924 primitive calls) in 2.381 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:101(set_width_ratios)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:191(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:36(<lambda>)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:94(bubble)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2519(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/function_base.py:18(_linspace_dispatcher)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:826(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:1113(get_zorder)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/widgets.py:38(__init__)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:652(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:874(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:3969(set_navigate)
        3    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:874(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:3985(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/figure.py:2653(get_layout_engine)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3340(_mean_dispatcher)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/transforms.py:2154(inverted)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:1093(get_label)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:199(<listcomp>)
        3    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/shape_base.py:19(_atleast_1d_dispatcher)
        3    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:3384(set_history_buttons)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:608(num2)
        1    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:1752(is_saving)
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:1608(get_aspect)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:612(num2)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:289(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/histograms.py:673(_histogram_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/nanfunctions.py:231(_nanmin_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/lib/nanfunctions.py:364(_nanmax_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/artist.py:1080(set_in_layout)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:1213(_timer_set_interval)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:2057(draw)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/axes/_base.py:2599(use_sticky_edges)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/gridspec.py:616(get_gridspec)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/multiarray.py:1029(unravel_index)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3468(_std_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/lemerleau/miniforge3/envs/fmi08icds/lib/python3.11/site-packages/matplotlib/backend_bases.py:1216(_timer_set_single_shot)


